bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/1280178911-220,220,f,Substation,f,way/34835258,7.2438837,53.35757982,DE,POINT (7.2438837 53.35757982)
way/1280178911-380,380,f,Substation,f,way/559702819,7.24421431,53.35739659,DE,POINT (7.24421431 53.35739659)
way/1280364402-380,380,f,Substation,f,way/136034396,9.23541721,53.91689059,DE,POINT (9.23541721 53.91689059)
way/1280840212-380,380,f,Substation,f,way/177829920,7.31140441,53.12604147,DE,POINT (7.31140441 53.12604147)
way/1280843651-380,380,f,Substation,f,way/142487746,7.25616501,52.98136636,DE,POINT (7.25616501 52.98136636)
way/128106453-225,225,f,Substation,f,way/128106453,4.83339628,45.3352905,FR,POINT (4.83339628 45.3352905)
way/1282733005-220,220,f,Substation,f,way/1282733005,13.52405513,52.53558762,DE,POINT (13.52405513 52.53558762)
way/1282733005-380,380,f,Substation,f,way/22973070,13.52438265,52.53576877,DE,POINT (13.52438265 52.53576877)
way/128381283-225,225,f,Substation,f,way/128381283,4.08755357,47.66854167,FR,POINT (4.08755357 47.66854167)
way/128381294-225,225,f,Substation,f,way/128381294,4.01052485,47.85255954,FR,POINT (4.01052485 47.85255954)
way/128406208-300,300,f,Substation,f,way/128406208,10.21541495,59.86698252,NO,POINT (10.21541495 59.86698252)
way/128406208-420,420,f,Substation,f,way/128406208,10.21579385,59.86717282,NO,POINT (10.21579385 59.86717282)
way/128463750-400,400,f,Substation,f,way/128463750,27.52137951,63.18793493,FI,POINT (27.52137951 63.18793493)
way/1284726676-220,220,f,Substation,f,way/1284726675,8.70752721,55.53082762,DK,POINT (8.70752721 55.53082762)
way/1284726676-400,400,f,Substation,f,way/1284726676,8.70792239,55.53089209,DK,POINT (8.70792239 55.53089209)
way/1284913429-220,220,f,Substation,f,way/1284913429,8.2162045,47.43672621,CH,POINT (8.2162045 47.43672621)
way/128524174-225,225,f,Substation,f,way/128524174,0.8306183,44.46152923,FR,POINT (0.8306183 44.46152923)
way/128602121-220,220,f,Substation,f,way/128602121,12.11317262,45.55790473,IT,POINT (12.11317262 45.55790473)
way/1286130176-400,400,f,Substation,f,way/1286130176,21.67070392,62.11752356,FI,POINT (21.67070392 62.11752356)
way/1287693974-220,220,f,Substation,f,way/1287693971,25.86290718,42.12209243,BG,POINT (25.86290718 42.12209243)
way/1287693974-400,400,f,Substation,f,way/1287693974,25.86320853,42.12223916,BG,POINT (25.86320853 42.12223916)
way/128873801-220,220,f,Substation,f,way/128873801,-0.87456245,37.74147423,ES,POINT (-0.87456245 37.74147423)
way/128968280-400,400,f,Substation,f,way/128968280,18.603662,48.23327384,SK,POINT (18.603662 48.23327384)
way/129026531-225,225,f,Substation,f,way/129026531,7.58729656,48.15372205,FR,POINT (7.58729656 48.15372205)
way/129055610-400,400,f,Substation,f,way/129055610,-8.85839749,38.57306794,PT,POINT (-8.85839749 38.57306794)
way/129122541-220,220,f,Substation,f,way/129122541,14.52185044,45.28682988,HR,POINT (14.52185044 45.28682988)
way/129221790-225,225,f,Substation,f,way/129221790,4.81215478,45.21704019,FR,POINT (4.81215478 45.21704019)
way/129243723-330,330,f,Substation,f,way/129243723,33.65155074,45.29024016,UA,POINT (33.65155074 45.29024016)
way/129378915-225,225,f,Substation,f,way/129378915,6.70370748,49.13832897,FR,POINT (6.70370748 49.13832897)
way/129378915-400,400,f,Substation,f,way/129378915,6.70378443,49.13855712,FR,POINT (6.70378443 49.13855712)
way/129406824-220,220,f,Substation,f,way/129406824,12.23790112,45.46220517,IT,POINT (12.23790112 45.46220517)
way/129440971-225,225,f,Substation,f,way/129440971,3.13896492,50.36252347,FR,POINT (3.13896492 50.36252347)
way/129441519-220,220,f,Substation,f,way/107672070,-1.18815592,37.94070145,ES,POINT (-1.18815592 37.94070145)
way/129441519-400,400,f,Substation,f,way/129441519,-1.18794949,37.94091972,ES,POINT (-1.18794949 37.94091972)
way/129579898-225,225,f,Substation,f,way/129579898,2.46371875,51.05066084,FR,POINT (2.46371875 51.05066084)
way/129580075-225,225,f,Substation,f,way/129580075,2.29514339,50.99034244,FR,POINT (2.29514339 50.99034244)
way/129581885-225,225,f,Substation,f,way/129581885,2.21182856,50.85089022,FR,POINT (2.21182856 50.85089022)
way/129614642-225,225,f,Substation,f,way/129614642,2.19518215,50.8447725,FR,POINT (2.19518215 50.8447725)
way/129624451-225,225,f,Substation,f,way/129624451,3.5056787,50.31160206,FR,POINT (3.5056787 50.31160206)
way/129628306-225,225,f,Substation,f,way/129628306,4.7369479,49.75282245,FR,POINT (4.7369479 49.75282245)
way/129631438-225,225,f,Substation,f,way/129631438,4.79631595,49.74815328,FR,POINT (4.79631595 49.74815328)
way/1296424702-380,380,f,Substation,f,way/1296424702,10.34495415,52.23784326,DE,POINT (10.34495415 52.23784326)
way/129662180-225,225,f,Substation,f,way/129662180,2.30661798,48.94643262,FR,POINT (2.30661798 48.94643262)
way/129740666-225,225,f,Substation,f,way/129740666,3.45752578,43.60649122,FR,POINT (3.45752578 43.60649122)
way/129767234-220,220,f,Substation,f,way/129767234,0.27675345,41.36816477,ES,POINT (0.27675345 41.36816477)
way/129767234-400,400,f,Substation,f,way/129767234,0.27697447,41.36837938,ES,POINT (0.27697447 41.36837938)
way/1297690788-275,275,f,Substation,f,way/1297690788,-1.29204019,54.7005568,GB,POINT (-1.29204019 54.7005568)
way/1298167959-400,400,f,Substation,f,way/1298167959,-8.92785572,39.04535357,PT,POINT (-8.92785572 39.04535357)
way/129830455-225,225,f,Substation,f,way/129830455,3.70592506,43.44595689,FR,POINT (3.70592506 43.44595689)
way/1299138577-225,225,f,Substation,f,way/1299138577,6.0722927,43.30188042,FR,POINT (6.0722927 43.30188042)
way/130017468-225,225,f,Substation,f,way/130017468,3.27851528,48.09470832,FR,POINT (3.27851528 48.09470832)
way/130042275-225,225,f,Substation,f,way/130042275,3.831286,47.916891,FR,POINT (3.831286 47.916891)
way/130132975-225,225,f,Substation,f,way/130132975,7.38215901,47.76926172,FR,POINT (7.38215901 47.76926172)
way/130198336-220,220,f,Substation,f,way/130198336,8.58333372,46.66729459,CH,POINT (8.58333372 46.66729459)
way/1302167069-330,330,f,Substation,f,way/1302167069,22.41028019,56.01996447,LT,POINT (22.41028019 56.01996447)
way/130233548-225,225,f,Substation,f,way/130233548,4.64693009,45.5402138,FR,POINT (4.64693009 45.5402138)
way/1302365574-220,220,f,Substation,f,way/1302365574,20.66842609,42.23175244,XK,POINT (20.66842609 42.23175244)
way/1302589312,450,t,Substation,f,way/1302589312,13.146393787242053,55.50075713190201,SE,POINT (13.146393787242053 55.50075713190201)
way/1302595553-400,400,f,Substation,f,way/1302595541,12.93582401,55.74992951,SE,POINT (12.93582401 55.74992951)
way/1303270458-380,380,f,Substation,f,way/1303270458,7.00230495,51.60492715,DE,POINT (7.00230495 51.60492715)
way/130459448-225,225,f,Substation,f,way/130459448,2.98167467,43.19687642,FR,POINT (2.98167467 43.19687642)
way/130513926-330,330,f,Substation,f,way/130513926,37.75960681,48.53439856,UA,POINT (37.75960681 48.53439856)
way/130549366-225,225,f,Substation,f,way/130549366,4.40857961,45.46158755,FR,POINT (4.40857961 45.46158755)
way/130562947-225,225,f,Substation,f,way/130562947,4.37600972,45.4438905,FR,POINT (4.37600972 45.4438905)
way/130595758-225,225,f,Substation,f,way/130595758,3.48156619,43.38650057,FR,POINT (3.48156619 43.38650057)
way/130659505-225,225,f,Substation,f,way/130659505,4.16484812,45.24442067,FR,POINT (4.16484812 45.24442067)
way/1306874220-400,400,f,Substation,f,way/1306874220,24.56261407,64.42265517,FI,POINT (24.56261407 64.42265517)
way/1307462736-275,275,f,Substation,f,way/1307462736,-4.72459456,56.32422541,GB,POINT (-4.72459456 56.32422541)
way/130768506-225,225,f,Substation,f,way/130768506,4.28751861,45.39367494,FR,POINT (4.28751861 45.39367494)
way/130792479-225,225,f,Substation,f,way/130792479,4.8273991,43.98932012,FR,POINT (4.8273991 43.98932012)
way/1308518194-220,220,f,Substation,f,way/1308518194,-3.55193549,40.59272869,ES,POINT (-3.55193549 40.59272869)
way/1308895546-220,220,f,Substation,f,way/1308895546,-6.07285955,37.56631003,ES,POINT (-6.07285955 37.56631003)
way/131120723-220,220,f,Substation,f,way/131120723,16.91401199,52.33150617,PL,POINT (16.91401199 52.33150617)
way/131172402-225,225,f,Substation,f,way/131172402,4.23633964,45.73191085,FR,POINT (4.23633964 45.73191085)
way/1312242525-220,220,f,Substation,f,way/1312242525,-6.10119357,36.54789812,ES,POINT (-6.10119357 36.54789812)
way/131291789-380,380,f,Substation,f,way/131291789,10.50802128,45.4150575,IT,POINT (10.50802128 45.4150575)
way/131295368-220,220,f,Substation,f,way/131295367,11.50054102,45.5192853,IT,POINT (11.50054102 45.5192853)
way/131317126-225,225,f,Substation,f,way/131317126,3.03714713,50.67644346,FR,POINT (3.03714713 50.67644346)
way/131323212,250,t,Substation,f,way/131323212,2.50637170106361,39.53389638665295,ES,POINT (2.50637170106361 39.53389638665295)
way/131339683-400,400,f,Substation,f,way/131339683,12.50027612,56.0829563,DK,POINT (12.50027612 56.0829563)
way/131645796-225,225,f,Substation,f,way/131645796,4.72379234,46.00957959,FR,POINT (4.72379234 46.00957959)
way/1316657449-220,220,f,Substation,f,way/1316657449,-6.06538012,36.69763746,ES,POINT (-6.06538012 36.69763746)
way/1316855580-220,220,f,Substation,f,way/1316855580,-5.94489549,37.31463374,ES,POINT (-5.94489549 37.31463374)
way/1317034700-330,330,f,Substation,f,way/1317034700,22.99440025,56.22920838,LT,POINT (22.99440025 56.22920838)
way/131715746-220,220,f,Substation,f,way/131715746,-9.00178562,39.33729325,PT,POINT (-9.00178562 39.33729325)
way/131715746-400,400,f,Substation,f,way/131715746,-9.00160154,39.33752636,PT,POINT (-9.00160154 39.33752636)
way/131724979-225,225,f,Substation,f,way/131724979,5.66256033,44.95096581,FR,POINT (5.66256033 44.95096581)
way/1317893095-220,220,f,Substation,f,way/1317893095,15.17213891,37.12530891,IT,POINT (15.17213891 37.12530891)
way/1320046267-220,220,f,Substation,f,way/1320046267,-8.79852213,39.20505131,PT,POINT (-8.79852213 39.20505131)
way/1321679684-400,400,f,Substation,f,way/1321679684,22.89991155,37.83200231,GR,POINT (22.89991155 37.83200231)
way/1321685855-400,400,f,Substation,f,way/1321685855,24.51488981,63.51973102,FI,POINT (24.51488981 63.51973102)
way/1322975653-400,400,f,Substation,f,way/1322975653,-8.34722088,37.75981651,PT,POINT (-8.34722088 37.75981651)
way/1323460918-220,220,f,Substation,f,way/1323460918,-7.2667683,40.13268025,PT,POINT (-7.2667683 40.13268025)
way/132373704-220,220,f,Substation,f,way/132373704,6.19604156,46.36680257,CH,POINT (6.19604156 46.36680257)
way/132455976-220,220,f,Substation,f,way/132455976,14.22788388,40.93251879,IT,POINT (14.22788388 40.93251879)
way/132456099-225,225,f,Substation,f,way/132456099,2.89843013,50.68086319,FR,POINT (2.89843013 50.68086319)
way/132637884-220,220,f,Substation,f,way/132637884,14.39402074,40.93468554,IT,POINT (14.39402074 40.93468554)
way/132638645-220,220,f,Substation,f,way/132638645,14.41509567,40.93244206,IT,POINT (14.41509567 40.93244206)
way/132643428-220,220,f,Substation,f,way/132643428,14.58251043,40.79249766,IT,POINT (14.58251043 40.79249766)
way/132645607-220,220,f,Substation,f,way/132645607,14.4711886,40.75543478,IT,POINT (14.4711886 40.75543478)
way/132701980-220,220,f,Substation,f,way/132701980,14.21874487,41.01191958,IT,POINT (14.21874487 41.01191958)
way/132701980-380,380,f,Substation,f,way/146652797,14.21900856,41.01210041,IT,POINT (14.21900856 41.01210041)
way/132702940-220,220,f,Substation,f,way/132702940,14.27857664,40.94924438,IT,POINT (14.27857664 40.94924438)
way/1327084723-220,220,f,Substation,f,way/1327084723,8.59546343,46.35031094,CH,POINT (8.59546343 46.35031094)
way/132725149-220,220,f,Substation,f,way/132725149,14.1599373,40.83427179,IT,POINT (14.1599373 40.83427179)
way/132726160-220,220,f,Substation,f,way/132726160,14.10856799,40.83887085,IT,POINT (14.10856799 40.83887085)
way/1327333163-380,380,f,Substation,f,way/1327333163,9.14961038,49.14296814,DE,POINT (9.14961038 49.14296814)
way/132814303-220,220,f,Substation,f,way/132814303,7.93785792,51.01034898,DE,POINT (7.93785792 51.01034898)
way/1328398132-400,400,f,Substation,f,way/1328398132,1.21025481,49.97650112,FR,POINT (1.21025481 49.97650112)
way/132865612-400,400,f,Substation,f,way/132865612,-8.38999673,41.40290232,PT,POINT (-8.38999673 41.40290232)
way/1328740428-220,220,f,Substation,f,way/1328740428,-5.7027572,37.25441355,ES,POINT (-5.7027572 37.25441355)
way/1328928946-400,400,f,Substation,f,way/1275810585,2.0953918,50.49973468,FR,POINT (2.0953918 50.49973468)
way/1328993407-330,330,f,Substation,f,way/1328993407,26.91390359,58.840293,EE,POINT (26.91390359 58.840293)
way/132924461-220,220,f,Substation,f,way/132924461,38.85125089,48.45260318,UA,POINT (38.85125089 48.45260318)
way/1329675668-220,220,f,Substation,f,way/1329675668,10.39666239,52.16754069,DE,POINT (10.39666239 52.16754069)
way/133033360-225,225,f,Substation,f,way/133033360,4.82358571,45.10954154,FR,POINT (4.82358571 45.10954154)
way/1330437150-400,400,f,Substation,f,way/1330437150,25.88828944,65.38170591,FI,POINT (25.88828944 65.38170591)
way/133082281-400,400,f,Substation,f,way/133082281,12.19915754,55.89462441,DK,POINT (12.19915754 55.89462441)
way/1330896577-400,400,f,Substation,f,way/1330896577,1.2341555,49.96551976,FR,POINT (1.2341555 49.96551976)
way/133181704-225,225,f,Substation,f,way/133181704,4.92701297,44.9177821,FR,POINT (4.92701297 44.9177821)
way/1332493810-400,400,f,Substation,f,way/1332493810,-5.39827896,36.30627231,ES,POINT (-5.39827896 36.30627231)
way/133299582-400,400,f,Substation,f,way/133299581,6.21357373,49.41301081,FR,POINT (6.21357373 49.41301081)
way/133323988-275,275,f,Substation,f,way/133323988,-1.79952633,57.47346841,GB,POINT (-1.79952633 57.47346841)
way/133323988-400,400,f,Substation,f,way/1225479222,-1.79923784,57.47368744,GB,POINT (-1.79923784 57.47368744)
way/133342285-220,220,f,Substation,f,way/133342285,11.80761134,48.45542373,DE,POINT (11.80761134 48.45542373)
way/133349218-220,220,f,Substation,f,way/133349218,11.32710157,49.3935017,DE,POINT (11.32710157 49.3935017)
way/133400747-225,225,f,Substation,f,way/133400747,2.99239691,50.62317996,FR,POINT (2.99239691 50.62317996)
way/133537926-220,220,f,Substation,f,way/133537926,19.29329444,50.16341216,PL,POINT (19.29329444 50.16341216)
way/133537926-400,400,f,Substation,f,way/133537926,19.29362645,50.16357701,PL,POINT (19.29362645 50.16357701)
way/133555503-400,400,f,Substation,f,way/133555503,9.61292285,55.51294028,DK,POINT (9.61292285 55.51294028)
way/133601335-220,220,f,Substation,f,way/133601333,9.50648002,45.51013796,IT,POINT (9.50648002 45.51013796)
way/133601335-380,380,f,Substation,f,way/133601335,9.50674936,45.51033037,IT,POINT (9.50674936 45.51033037)
way/133637359-225,225,f,Substation,f,way/133637359,5.5532215,45.32834972,FR,POINT (5.5532215 45.32834972)
way/133667044-225,225,f,Substation,f,way/133667044,2.4067854,48.82086291,FR,POINT (2.4067854 48.82086291)
way/1337145064-220,220,f,Substation,f,way/1337145064,6.90868532,53.16757878,NL,POINT (6.90868532 53.16757878)
way/133868507-225,225,f,Substation,f,way/133868507,4.81963094,45.71069493,FR,POINT (4.81963094 45.71069493)
way/1340185230-330,330,f,Substation,f,way/1340185230,25.6335103,55.5425376,LT,POINT (25.6335103 55.5425376)
way/134147651-225,225,f,Substation,f,way/134147651,0.68538479,45.14320311,FR,POINT (0.68538479 45.14320311)
way/1342628201-220,220,f,Substation,f,way/1342628201,-3.61429544,40.43471554,ES,POINT (-3.61429544 40.43471554)
way/1344277366-220,220,f,Substation,f,way/1344277366,-3.66745443,40.34107078,ES,POINT (-3.66745443 40.34107078)
way/134565164-380,380,f,Substation,f,way/134565164,16.34062318,48.13631799,AT,POINT (16.34062318 48.13631799)
way/1348464438-400,400,f,Substation,f,way/1348464438,24.4971188,65.9190333,FI,POINT (24.4971188 65.9190333)
way/134884956-400,400,f,Substation,f,way/134884956,-6.7335496,41.01720719,ES,POINT (-6.7335496 41.01720719)
way/135183628-225,225,f,Substation,f,way/135183628,4.8550129,43.94820321,FR,POINT (4.8550129 43.94820321)
way/135270825-220,220,f,Substation,f,way/135270825,9.18670431,45.43590835,IT,POINT (9.18670431 45.43590835)
way/135282004-225,225,f,Substation,f,way/135282004,4.85689414,43.86426696,FR,POINT (4.85689414 43.86426696)
way/135314787-225,225,f,Substation,f,way/135314787,4.79134008,44.67471531,FR,POINT (4.79134008 44.67471531)
way/135430776-225,225,f,Substation,f,way/135430776,4.71377645,44.15219184,FR,POINT (4.71377645 44.15219184)
way/135457230-400,400,f,Substation,f,way/135457228,-8.20792902,41.86796268,PT,POINT (-8.20792902 41.86796268)
way/135509029-225,225,f,Substation,f,way/135509029,4.94589991,44.70020552,FR,POINT (4.94589991 44.70020552)
way/135585545-225,225,f,Substation,f,way/135585545,-0.94983976,44.62002278,FR,POINT (-0.94983976 44.62002278)
way/135598292-220,220,f,Substation,f,way/135598292,19.27329795,50.00071199,PL,POINT (19.27329795 50.00071199)
way/135693940-275,275,f,Substation,f,way/135693940,-2.16720531,53.52881198,GB,POINT (-2.16720531 53.52881198)
way/135727900-225,225,f,Substation,f,way/135727900,4.37289528,44.57544009,FR,POINT (4.37289528 44.57544009)
way/135806477-400,400,f,Substation,f,way/135806477,-1.29646511,41.6499432,ES,POINT (-1.29646511 41.6499432)
way/135855286-225,225,f,Substation,f,way/135855286,3.07394629,44.922028,FR,POINT (3.07394629 44.922028)
way/135873560-225,225,f,Substation,f,way/135873560,3.03381429,45.1024108,FR,POINT (3.03381429 45.1024108)
way/136015463-225,225,f,Substation,f,way/136015463,8.08860125,48.89795604,FR,POINT (8.08860125 48.89795604)
way/136068611-225,225,f,Substation,f,way/136068611,3.42148048,46.22342298,FR,POINT (3.42148048 46.22342298)
way/136068620-225,225,f,Substation,f,way/136068620,3.47227647,46.1588729,FR,POINT (3.47227647 46.1588729)
way/136068907-400,400,f,Substation,f,way/136068907,24.1664979,63.03241765,FI,POINT (24.1664979 63.03241765)
way/136286073-225,225,f,Substation,f,way/136286073,7.07741286,49.09583268,FR,POINT (7.07741286 49.09583268)
way/136326140-225,225,f,Substation,f,way/136326140,3.28154332,44.79151115,FR,POINT (3.28154332 44.79151115)
way/136411402-220,220,f,Substation,f,way/136411402,38.53202782,48.49957979,UA,POINT (38.53202782 48.49957979)
way/136411402-500,500,f,Substation,f,way/136411402,38.53240404,48.49968163,UA,POINT (38.53240404 48.49968163)
way/136416550-225,225,f,Substation,f,way/136416550,2.99940905,45.76535182,FR,POINT (2.99940905 45.76535182)
way/136457747-220,220,f,Substation,f,way/136457747,13.39404311,43.21418354,IT,POINT (13.39404311 43.21418354)
way/1364725384-225,225,f,Substation,f,way/1364725384,3.39286619,50.17503861,FR,POINT (3.39286619 50.17503861)
way/136594238,200,t,Substation,f,way/136594238,9.45002515378836,42.52852888182373,FR,POINT (9.45002515378836 42.52852888182373)
way/136739758-220,220,f,Substation,f,way/136739758,38.48395445,48.93228152,UA,POINT (38.48395445 48.93228152)
way/136762727,200,t,Substation,f,way/136762727,8.713929530524116,40.65208830353866,IT,POINT (8.713929530524116 40.65208830353866)
way/136789074,200,t,Substation,f,way/136789074,10.69435403947908,43.051881363844,IT,POINT (10.69435403947908 43.051881363844004)
way/1369136582-220,220,f,Substation,f,way/1369136582,-0.68787791,41.51340704,ES,POINT (-0.68787791 41.51340704)
way/137050527,500,t,Substation,f,way/137050527,-5.770151552693588,54.84301675886533,GB,POINT (-5.770151552693588 54.84301675886533)
way/137050527-275,275,f,Substation,f,way/137050527,-5.77002657,54.84313013,GB,POINT (-5.77002657 54.84313013)
way/137083764-225,225,f,Substation,f,way/137083764,4.84425381,45.72000238,FR,POINT (4.84425381 45.72000238)
way/137191333-225,225,f,Substation,f,way/137191333,3.06586485,45.88948948,FR,POINT (3.06586485 45.88948948)
way/137191368-225,225,f,Substation,f,way/137191368,2.83741767,45.92174186,FR,POINT (2.83741767 45.92174186)
way/1373020388-400,400,f,Substation,f,way/1373020388,21.76077229,38.34527451,GR,POINT (21.76077229 38.34527451)
way/137317951-220,220,f,Substation,f,way/137317951,9.16882456,45.53583619,IT,POINT (9.16882456 45.53583619)
way/137355542-225,225,f,Substation,f,way/137355542,3.36169196,46.53528065,FR,POINT (3.36169196 46.53528065)
way/137365310-225,225,f,Substation,f,way/137365310,3.11094933,48.78994131,FR,POINT (3.11094933 48.78994131)
way/137474877-225,225,f,Substation,f,way/137474877,2.18917103,45.95373175,FR,POINT (2.18917103 45.95373175)
way/137602559-220,220,f,Substation,f,way/137602559,11.5809188,48.76462861,DE,POINT (11.5809188 48.76462861)
way/137602559-380,380,f,Substation,f,way/1138308776,11.58121325,48.76481528,DE,POINT (11.58121325 48.76481528)
way/137667702-220,220,f,Substation,f,way/137667702,-7.73868629,40.44825378,PT,POINT (-7.73868629 40.44825378)
way/1376683443-220,220,f,Substation,f,way/1376683443,-3.41981723,36.89528093,ES,POINT (-3.41981723 36.89528093)
way/1377236428-330,330,f,Substation,f,way/1377236428,24.02522419,56.96894614,LV,POINT (24.02522419 56.96894614)
way/1377318457-400,400,f,Substation,f,way/1377318457,-1.9464799,51.36603765,GB,POINT (-1.9464799 51.36603765)
way/1379260309-330,330,f,Substation,f,way/1379260309,24.64442281,54.77024659,LT,POINT (24.64442281 54.77024659)
way/1379653265-400,400,f,Substation,f,way/1379653265,-2.97515348,51.152454,GB,POINT (-2.97515348 51.152454)
way/138108387-225,225,f,Substation,f,way/138108387,1.80342047,45.80185617,FR,POINT (1.80342047 45.80185617)
way/138149900-225,225,f,Substation,f,way/138149900,1.37176031,49.12789027,FR,POINT (1.37176031 49.12789027)
way/1382515756-400,400,f,Substation,f,way/1382515756,-2.5575519,50.72003694,GB,POINT (-2.5575519 50.72003694)
way/138278216-225,225,f,Substation,f,way/138278216,1.92114902,46.19669378,FR,POINT (1.92114902 46.19669378)
way/138362793-220,220,f,Substation,f,way/138362793,14.61354809,46.0933754,SI,POINT (14.61354809 46.0933754)
way/138362793-400,400,f,Substation,f,way/138362793,14.61383796,46.09355421,SI,POINT (14.61383796 46.09355421)
way/138382023-225,225,f,Substation,f,way/138382023,4.99751388,48.81781478,FR,POINT (4.99751388 48.81781478)
way/138382023-400,400,f,Substation,f,way/138382023,4.99778292,48.81801804,FR,POINT (4.99778292 48.81801804)
way/1384028957,400,t,Substation,f,way/1384028957,10.506795367518928,55.36705048591615,DK,POINT (10.506795367518928 55.367050485916145)
way/1384028957-400,400,f,Substation,f,relation/19092930,10.50529318,55.36592417,DK,POINT (10.50529318 55.36592417)
way/138407040-380,380,f,Substation,f,way/138407040,16.43149101,48.18225085,AT,POINT (16.43149101 48.18225085)
way/138610604-225,225,f,Substation,f,way/138610604,-0.63661238,44.89092772,FR,POINT (-0.63661238 44.89092772)
way/1386143667-220,220,f,Substation,f,way/690336297,1.06065808,52.07121923,GB,POINT (1.06065808 52.07121923)
way/1386143667-400,400,f,Substation,f,way/1255267923,1.06100969,52.07130676,GB,POINT (1.06100969 52.07130676)
way/138622087-220,220,f,Substation,f,way/138622087,17.34293289,60.43632263,SE,POINT (17.34293289 60.43632263)
way/1386688450-380,380,f,Substation,f,way/1386688450,9.01202035,46.84846795,CH,POINT (9.01202035 46.84846795)
way/138785995-220,220,f,Substation,f,way/138785995,-6.83113637,42.41698135,ES,POINT (-6.83113637 42.41698135)
way/138787590-225,225,f,Substation,f,way/138787590,1.52246735,45.21467243,FR,POINT (1.52246735 45.21467243)
way/1388533383-220,220,f,Substation,f,way/1388533383,-2.25315888,56.27432838,GB,POINT (-2.25315888 56.27432838)
way/1388533384-220,220,f,Substation,f,way/1388533384,-2.23975418,56.24371835,GB,POINT (-2.23975418 56.24371835)
way/138973246-225,225,f,Substation,f,way/138973246,1.5966621,47.19163787,FR,POINT (1.5966621 47.19163787)
way/138979502-225,225,f,Substation,f,way/138979502,1.94880353,44.96690669,FR,POINT (1.94880353 44.96690669)
way/1389837644-400,400,f,Substation,f,way/1389837644,1.10756018,52.33194678,GB,POINT (1.10756018 52.33194678)
way/139098414-225,225,f,Substation,f,way/139098414,1.46660221,44.91552384,FR,POINT (1.46660221 44.91552384)
way/139280545-220,220,f,Substation,f,way/139280545,2.74438507,39.60015475,ES,POINT (2.74438507 39.60015475)
way/139280769-220,220,f,Substation,f,way/139280769,3.03936443,39.67394889,ES,POINT (3.03936443 39.67394889)
way/139442467-380,380,f,Substation,f,way/139442467,11.46149996,44.48368405,IT,POINT (11.46149996 44.48368405)
way/139452056-220,220,f,Substation,f,way/139452056,18.53977057,50.12548811,PL,POINT (18.53977057 50.12548811)
way/139452056-400,400,f,Substation,f,way/139452056,18.54009962,50.12565518,PL,POINT (18.54009962 50.12565518)
way/1395117766-400,400,f,Substation,f,way/1395117766,-2.32105403,53.79524595,GB,POINT (-2.32105403 53.79524595)
way/139593701-225,225,f,Substation,f,way/139593701,7.00784406,43.58427636,FR,POINT (7.00784406 43.58427636)
way/139758444-220,220,f,Substation,f,way/139758444,11.38040705,44.2592163,IT,POINT (11.38040705 44.2592163)
way/139834740-225,225,f,Substation,f,way/139834740,1.46392169,45.92558752,FR,POINT (1.46392169 45.92558752)
way/139975773-380,380,f,Substation,f,way/139975773,11.15089852,43.7653458,IT,POINT (11.15089852 43.7653458)
way/140011919-400,400,f,Substation,f,way/140011919,0.8792817,40.97637753,ES,POINT (0.8792817 40.97637753)
way/140248140,150,t,Substation,f,way/140248140,16.64765224409412,57.72833582647952,SE,POINT (16.64765224409412 57.728335826479515)
way/140248147,400,t,Substation,f,way/140248147,18.13618945001536,60.40409971222055,SE,POINT (18.13618945001536 60.40409971222055)
way/140248148,400,t,Substation,f,way/140248148,20.96471628060108,39.18426978043932,GR,POINT (20.964716280601078 39.184269780439315)
way/140248148-400,400,f,Substation,f,way/140248148,20.96471628,39.18426978,GR,POINT (20.96471628 39.18426978)
way/140248154,150,t,Substation,f,way/140248154,18.19550540502971,57.58696649610138,SE,POINT (18.19550540502971 57.58696649610138)
way/140715391-380,380,f,Substation,f,way/140710344,11.23111941,43.712429,IT,POINT (11.23111941 43.712429)
way/140743482-220,220,f,Substation,f,way/140743482,-7.76831119,42.6254377,ES,POINT (-7.76831119 42.6254377)
way/140753578-225,225,f,Substation,f,way/140753578,2.66025368,48.84157844,FR,POINT (2.66025368 48.84157844)
way/140781473-220,220,f,Substation,f,way/140781473,-7.71351217,42.6264489,ES,POINT (-7.71351217 42.6264489)
way/140873735-220,220,f,Substation,f,way/140873735,8.66790935,46.77018794,CH,POINT (8.66790935 46.77018794)
way/1409483752-220,220,f,Substation,f,way/1409483752,-2.89569353,58.25684366,GB,POINT (-2.89569353 58.25684366)
way/1409483753-220,220,f,Substation,f,way/1409483753,-2.88053519,58.24994875,GB,POINT (-2.88053519 58.24994875)
way/141046481-220,220,f,Substation,f,way/141046481,8.63056148,39.89094432,IT,POINT (8.63056148 39.89094432)
way/141073343-225,225,f,Substation,f,way/141073343,7.45819187,48.74545307,FR,POINT (7.45819187 48.74545307)
way/1411792935-220,220,f,Substation,f,way/1411792935,-1.44548654,41.73279319,ES,POINT (-1.44548654 41.73279319)
way/1411809831-220,220,f,Substation,f,way/1411809831,-1.49635985,41.8999449,ES,POINT (-1.49635985 41.8999449)
way/141220249-400,400,f,Substation,f,way/141220249,25.74689794,41.10043058,GR,POINT (25.74689794 41.10043058)
way/1420805183-225,225,f,Substation,f,way/1420805183,2.57703846,49.01028812,FR,POINT (2.57703846 49.01028812)
